id,left,top,right,bottom,row_index,col_index,x,y,fid,osm_id,osm_way_id,name,type,aeroway,amenity,admin_level,barrier,boundary,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags,layer,path,proj_id
516,77.2753675,23.2808564,77.2758675,23.2803564,35,12,77.2756175,23.2806064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,516
517,77.2753675,23.2803564,77.2758675,23.2798564,36,12,77.2756175,23.2801064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,517
518,77.2753675,23.2798564,77.2758675,23.2793564,37,12,77.2756175,23.2796064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,518
519,77.2753675,23.2793564,77.2758675,23.2788564,38,12,77.2756175,23.2791064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,519
548,77.2758675,23.2848564,77.2763675,23.2843564,27,13,77.2761175,23.2846064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,548
549,77.2758675,23.2843564,77.2763675,23.2838564,28,13,77.2761175,23.2841064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,549
550,77.2758675,23.2838564,77.2763675,23.2833564,29,13,77.2761175,23.2836064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,550
551,77.2758675,23.2833564,77.2763675,23.2828564,30,13,77.2761175,23.2831064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,551
552,77.2758675,23.2828564,77.2763675,23.2823564,31,13,77.2761175,23.2826064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,552
553,77.2758675,23.2823564,77.2763675,23.2818564,32,13,77.2761175,23.2821064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,553
554,77.2758675,23.2818564,77.2763675,23.2813564,33,13,77.2761175,23.2816064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,554
555,77.2758675,23.2813564,77.2763675,23.2808564,34,13,77.2761175,23.2811064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,555
556,77.2758675,23.2808564,77.2763675,23.2803564,35,13,77.2761175,23.2806064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,556
557,77.2758675,23.2803564,77.2763675,23.2798564,36,13,77.2761175,23.2801064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,557
558,77.2758675,23.2798564,77.2763675,23.2793564,37,13,77.2761175,23.2796064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,558
588,77.2763675,23.2848564,77.2768675,23.2843564,27,14,77.2766175,23.2846064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,588
589,77.2763675,23.2843564,77.2768675,23.2838564,28,14,77.2766175,23.2841064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,589
590,77.2763675,23.2838564,77.2768675,23.2833564,29,14,77.2766175,23.2836064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,590
591,77.2763675,23.2833564,77.2768675,23.2828564,30,14,77.2766175,23.2831064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,591
592,77.2763675,23.2828564,77.2768675,23.2823564,31,14,77.2766175,23.2826064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,592
593,77.2763675,23.2823564,77.2768675,23.2818564,32,14,77.2766175,23.2821064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,593
